# Four-square balance gap -- per-n companion table.
# Every n = x^2 + y^2 + z^2 + w^2 with x >= y >= z >= w >= 0 (Lagrange).
# (x,y,z,w) is the most balanced such decomposition (minimal largest part x).
# gap = x - ceil(sqrt(n/4)) = g(n); spread = x - w (context only).
#   Check any row by hand: x*x + y*y + z*z + w*w = n and gap = x - ceil(sqrt(n/4)).
# is_record = 1 where gap exceeds every smaller n (running maximum);
#   best_so_far is that running maximum; record_index counts the records 1,2,3,...
# Illustrative companion to the gap-record-location sequence; generated by
#   src/gap_table.py (engine src/foursquare.py, 'min' mode).
n,x,y,z,w,gap,best_so_far,is_record,record_index,spread
18437,72,72,65,62,4,36,0,,10
18438,73,72,70,55,5,36,0,,18
18439,73,70,67,61,5,36,0,,12
18440,74,74,72,48,6,36,0,,26
18441,71,70,70,60,3,36,0,,11
18442,74,71,70,55,6,36,0,,19
18443,71,71,69,60,3,36,0,,11
18444,73,73,69,55,5,36,0,,18
18445,72,70,69,60,4,36,0,,12
18446,74,72,69,55,6,36,0,,19
18447,73,71,66,61,5,36,0,,12
18448,76,72,72,48,8,36,0,,28
18449,72,71,68,60,4,36,0,,12
18450,75,70,70,55,7,36,0,,20
18451,73,69,69,60,5,36,0,,13
18452,75,71,69,55,7,36,0,,20
18453,73,70,68,60,5,36,0,,13
18454,74,73,68,55,6,36,0,,19
18455,74,71,63,63,6,36,0,,11
18456,76,74,70,48,8,36,0,,28
18457,72,72,67,60,4,36,0,,12
18458,75,72,68,55,7,36,0,,20
18459,73,71,67,60,5,36,0,,13
18460,76,74,62,58,8,36,0,,18
18461,74,69,68,60,6,36,0,,14
18462,75,74,65,56,7,36,0,,19
18463,71,71,70,59,3,36,0,,12
18464,84,72,68,40,16,36,0,,44
18465,72,70,70,59,4,36,0,,13
18466,74,74,67,55,6,36,0,,19
18467,72,71,69,59,4,36,0,,13
18468,72,72,72,54,4,36,0,,18
18469,73,72,66,60,5,36,0,,13
18470,73,72,71,54,5,36,0,,19
18471,73,70,69,59,5,36,0,,14
18472,76,76,74,38,8,36,0,,38
18473,72,72,68,59,4,36,0,,13
18474,73,73,70,54,5,36,0,,19
18475,73,71,68,59,5,36,0,,14
18476,74,72,70,54,6,36,0,,20
18477,74,72,64,61,6,36,0,,13
18478,77,70,68,55,9,36,0,,22
18479,74,69,69,59,6,36,0,,15
18480,76,76,68,48,8,36,0,,28
18481,74,70,68,59,6,36,0,,15
18482,74,73,69,54,6,36,0,,20
18483,73,72,67,59,5,36,0,,14
18484,76,74,64,56,8,36,0,,20
18485,74,72,65,60,6,36,0,,14
18486,75,72,69,54,7,36,0,,21
18487,71,71,71,58,3,36,0,,13
18488,78,74,68,48,10,36,0,,30
18489,72,71,70,58,4,36,0,,14
18490,74,74,73,47,6,36,0,,27
18491,75,69,68,59,7,36,0,,16
18492,74,74,68,54,6,36,0,,20
18493,72,72,69,58,4,36,0,,14
18494,75,73,68,54,7,36,0,,21
18495,73,71,69,58,5,36,0,,15
18496,68,68,68,68,0,36,0,,0
18497,74,72,66,59,5,36,0,,15
18498,69,68,68,67,0,36,0,,2
18499,75,72,63,61,6,36,0,,14
18500,69,69,67,67,0,36,0,,2
18501,73,72,68,58,4,36,0,,15
18502,69,69,68,66,0,36,0,,3
18503,75,71,66,59,6,36,0,,16
18504,70,68,68,66,1,36,0,,4
18505,74,71,68,58,5,36,0,,16
18506,70,69,67,66,1,36,0,,4
18507,76,69,67,59,7,36,0,,17
18508,69,69,69,65,0,36,0,,4
18509,76,76,66,51,7,36,0,,25
18510,70,69,68,65,1,36,0,,5
18511,73,73,67,58,4,36,0,,15
18512,70,70,66,66,1,36,0,,4
18513,74,72,67,58,5,36,0,,16
18514,70,70,67,65,1,36,0,,5
18515,72,71,71,57,3,36,0,,15
18516,71,69,67,65,2,36,0,,6
18517,72,72,70,57,3,36,0,,15
18518,70,69,69,64,1,36,0,,6
18519,73,71,70,57,4,36,0,,16
18520,70,70,68,64,1,36,0,,6
18521,74,74,63,60,5,36,0,,14
18522,71,69,68,64,2,36,0,,7
18523,73,72,69,57,4,36,0,,16
18524,75,73,69,53,6,36,0,,22
18525,74,70,70,57,5,36,0,,17
18526,71,70,67,64,2,36,0,,7
18527,74,71,69,57,5,36,0,,17
18528,72,68,68,64,3,36,0,,8
18529,74,74,64,59,5,36,0,,15
18530,70,70,69,63,1,36,0,,7
18531,73,73,68,57,4,36,0,,16
18532,71,69,69,63,2,36,0,,8
18533,74,72,68,57,5,36,0,,17
18534,71,70,68,63,2,36,0,,8
18535,74,73,73,49,5,36,0,,25
18536,72,70,66,64,3,36,0,,8
18537,74,74,72,49,5,36,0,,25
18538,72,69,68,63,3,36,0,,9
18539,75,71,68,57,6,36,0,,18
18540,71,71,67,63,2,36,0,,8
18541,74,74,65,58,5,36,0,,16
18542,72,70,67,63,3,36,0,,9
18543,74,73,67,57,5,36,0,,17
18544,70,70,70,62,1,36,0,,8
18545,72,72,71,56,3,36,0,,16
18546,71,70,69,62,2,36,0,,9
18547,73,71,71,56,4,36,0,,17
18548,73,69,67,63,4,36,0,,10
18549,73,72,70,56,4,36,0,,17
18550,71,71,68,62,2,36,0,,9
18551,75,74,63,59,6,36,0,,16
18552,72,70,68,62,3,36,0,,10
18553,74,71,70,56,5,36,0,,18
18554,73,70,66,63,4,36,0,,10
18555,73,73,69,56,4,36,0,,17
18556,74,74,70,52,5,36,0,,22
18557,74,72,69,56,5,36,0,,18
18558,72,71,67,62,3,36,0,,10
18559,75,73,66,57,6,36,0,,18
18560,72,72,64,64,3,36,0,,8
18561,75,70,70,56,6,36,0,,19
18562,71,70,70,61,2,36,0,,10
18563,75,71,69,56,6,36,0,,19
18564,71,71,69,61,2,36,0,,10
18565,74,73,68,56,5,36,0,,18
18566,72,70,69,61,3,36,0,,11
18567,77,70,67,57,8,36,0,,20
18568,72,72,66,62,3,36,0,,10
18569,75,72,68,56,6,36,0,,19
18570,72,71,68,61,3,36,0,,11
18571,75,75,61,60,6,36,0,,15
18572,73,69,69,61,4,36,0,,12
18573,76,70,69,56,7,36,0,,20
18574,73,70,68,61,4,36,0,,12
18575,75,74,65,57,6,36,0,,18
18576,74,70,66,62,5,36,0,,12
18577,72,72,72,55,3,36,0,,17
18578,72,72,67,61,3,36,0,,11
18579,73,72,71,55,4,36,0,,18
18580,73,71,67,61,4,36,0,,12
18581,78,68,68,57,9,36,0,,21
18582,71,71,70,60,2,36,0,,11
18583,73,73,70,55,4,36,0,,18
18584,72,70,70,60,3,36,0,,12
18585,74,72,70,55,5,36,0,,19
18586,72,71,69,60,3,36,0,,12
18587,75,73,73,48,6,36,0,,27
18588,73,73,73,51,4,36,0,,22
18589,75,74,72,48,6,36,0,,27
18590,73,70,69,60,4,36,0,,13
18591,74,73,69,55,5,36,0,,19
18592,72,72,68,60,3,36,0,,12
18593,75,74,66,56,6,36,0,,19
18594,73,71,68,60,4,36,0,,13
18595,75,72,69,55,6,36,0,,20
18596,73,73,63,63,4,36,0,,10
18597,76,73,66,56,7,36,0,,20
18598,73,73,64,62,4,36,0,,11
18599,78,71,65,57,9,36,0,,21
18600,74,70,68,60,5,36,0,,14
18601,74,74,68,55,5,36,0,,19
18602,73,72,67,60,4,36,0,,13
18603,75,73,68,55,6,36,0,,20
18604,71,71,71,59,2,36,0,,12
18605,76,75,70,48,7,36,0,,28
18606,72,71,70,59,3,36,0,,13
18607,77,74,61,59,8,36,0,,18
18608,82,78,66,38,13,36,0,,44
18609,76,72,68,55,7,36,0,,21
18610,72,72,69,59,3,36,0,,13
18611,75,75,65,56,6,36,0,,19
18612,73,71,69,59,4,36,0,,14
18613,73,72,72,54,4,36,0,,19
18614,73,73,66,60,4,36,0,,13
18615,73,73,71,54,4,36,0,,19
18616,74,72,66,60,5,36,0,,14
18617,74,72,71,54,5,36,0,,20
18618,73,72,68,59,4,36,0,,14
18619,76,73,67,55,7,36,0,,21
18620,77,73,69,51,8,36,0,,26
18621,74,73,70,54,5,36,0,,20
18622,74,71,68,59,5,36,0,,15
18623,75,71,71,54,6,36,0,,21
18624,76,68,68,60,7,36,0,,16
18625,75,72,70,54,6,36,0,,21
18626,75,72,64,61,6,36,0,,14
18627,77,72,67,55,8,36,0,,22
18628,73,73,67,59,4,36,0,,14
18629,74,74,69,54,5,36,0,,20
18630,72,71,71,58,3,36,0,,14
18631,75,73,69,54,6,36,0,,21
18632,72,72,70,58,3,36,0,,14
18633,69,68,68,68,0,36,0,,1
18634,73,71,70,58,4,36,0,,15
18635,69,69,68,67,0,36,0,,2
18636,74,74,72,50,5,36,0,,24
18637,70,68,68,67,1,36,0,,3
18638,73,72,69,58,4,36,0,,15
18639,69,69,69,66,0,36,0,,3
18640,74,70,70,58,5,36,0,,16
18641,70,69,68,66,1,36,0,,4
18642,74,71,69,58,5,36,0,,16
18643,71,68,67,67,2,36,0,,4
18644,75,73,63,61,6,36,0,,14
18645,70,70,67,66,1,36,0,,4
18646,73,73,68,58,4,36,0,,15
18647,70,69,69,65,1,36,0,,5
18648,74,72,68,58,5,36,0,,16
18649,70,70,68,65,1,36,0,,5
18650,75,70,69,58,6,36,0,,17
18651,71,69,68,65,2,36,0,,6
18652,76,74,70,50,7,36,0,,26
18653,71,70,66,66,2,36,0,,5
18654,75,71,68,58,6,36,0,,17
18655,71,70,67,65,2,36,0,,6
18656,76,72,64,60,7,36,0,,16
18657,70,70,69,64,1,36,0,,6
18658,72,72,71,57,3,36,0,,15
18659,71,69,69,64,2,36,0,,7
18660,73,71,71,57,4,36,0,,16
18661,71,70,68,64,2,36,0,,7
18662,73,72,70,57,4,36,0,,16
18663,71,71,66,65,2,36,0,,6
18664,76,70,68,58,7,36,0,,18
18665,72,69,68,64,3,36,0,,8
18666,74,71,70,57,5,36,0,,17
18667,71,71,67,64,2,36,0,,7
18668,73,73,69,57,4,36,0,,16
18669,70,70,70,63,1,36,0,,7
18670,74,72,69,57,5,36,0,,17
18671,71,70,69,63,2,36,0,,8
18672,74,74,66,58,5,36,0,,16
18673,73,68,68,64,4,36,0,,9
18674,75,70,70,57,6,36,0,,18
18675,71,71,68,63,2,36,0,,8
18676,75,71,69,57,6,36,0,,18
18677,72,70,68,63,3,36,0,,9
18678,74,73,68,57,5,36,0,,17
18679,73,70,65,65,4,36,0,,8
18680,76,72,66,58,7,36,0,,18
18681,73,70,66,64,4,36,0,,9
18682,74,74,73,49,5,36,0,,25
18683,72,71,67,63,3,36,0,,9
18684,75,73,73,49,6,36,0,,26
18685,71,70,70,62,2,36,0,,9
18686,75,74,72,49,6,36,0,,26
18687,71,71,69,62,2,36,0,,9
18688,72,72,72,56,3,36,0,,16
18689,72,70,69,62,3,36,0,,10
18690,73,72,71,56,4,36,0,,17
18691,73,71,65,64,4,36,0,,9
18692,75,73,67,57,6,36,0,,18
18693,72,71,68,62,3,36,0,,10
18694,73,73,70,56,4,36,0,,17
18695,73,69,69,62,4,36,0,,11
18696,74,72,70,56,5,36,0,,18
18697,73,70,68,62,4,36,0,,11
18698,76,72,67,57,7,36,0,,19
18699,75,67,67,64,6,36,0,,11
18700,75,75,63,59,6,36,0,,16
18701,72,72,67,62,3,36,0,,10
18702,74,73,69,56,5,36,0,,18
18703,71,71,70,61,2,36,0,,10
18704,78,70,66,58,9,36,0,,20
18705,72,70,70,61,3,36,0,,11
18706,75,72,69,56,6,36,0,,19
18707,72,71,69,61,3,36,0,,11
18708,77,71,67,57,8,36,0,,20
18709,74,70,67,62,5,36,0,,12
18710,75,75,64,58,6,36,0,,17
18711,73,70,69,61,4,36,0,,12
18712,74,74,68,56,5,36,0,,18
18713,72,72,68,61,3,36,0,,11
18714,75,73,68,56,6,36,0,,19
18715,73,71,68,61,4,36,0,,12
18716,77,75,69,49,8,36,0,,28
18717,74,71,66,62,5,36,0,,12
18718,77,72,66,57,8,36,0,,20
18719,74,69,69,61,5,36,0,,13
18720,76,72,68,56,7,36,0,,20
18721,74,70,68,61,5,36,0,,13
18722,73,72,72,55,4,36,0,,18
18723,71,71,71,60,2,36,0,,11
18724,73,73,71,55,4,36,0,,18
18725,72,71,70,60,3,36,0,,12
18726,74,72,71,55,5,36,0,,19
18727,73,73,65,62,4,36,0,,11
18728,78,72,64,58,9,36,0,,20
18729,72,72,69,60,3,36,0,,12
18730,74,73,70,55,5,36,0,,19
18731,73,71,69,60,4,36,0,,13
18732,74,74,74,48,5,36,0,,26
18733,76,68,67,62,7,36,0,,14
18734,75,72,70,55,6,36,0,,20
18735,73,73,66,61,4,36,0,,12
18736,78,78,78,22,9,36,0,,56
18737,73,72,68,60,4,36,0,,13
18738,74,74,69,55,5,36,0,,19
18739,75,73,72,51,6,36,0,,24
18740,75,73,69,55,6,36,0,,20
18741,74,71,68,60,5,36,0,,14
18742,75,75,66,56,6,36,0,,19
18743,74,73,63,63,5,36,0,,11
18744,76,74,66,56,7,36,0,,20
18745,74,73,64,62,5,36,0,,12
18746,76,72,69,55,7,36,0,,21
18747,72,71,71,59,3,36,0,,13
18748,77,77,67,49,8,36,0,,28
18749,72,72,70,59,3,36,0,,13
18750,75,74,68,55,6,36,0,,20
18751,73,71,70,59,4,36,0,,14
18752,76,76,60,60,7,36,0,,16
18753,76,70,66,61,7,36,0,,15
18754,76,73,68,55,7,36,0,,21
18755,73,72,69,59,4,36,0,,14
18756,76,76,70,48,7,36,0,,28
18757,74,70,70,59,5,36,0,,15
18758,73,73,72,54,4,36,0,,19
18759,74,71,69,59,5,36,0,,15
18760,74,72,72,54,5,36,0,,20
18761,74,73,66,60,5,36,0,,14
18762,74,73,71,54,5,36,0,,20
18763,73,73,68,59,4,36,0,,14
18764,75,75,67,55,6,36,0,,20
18765,74,72,68,59,5,36,0,,15
18766,75,72,71,54,6,36,0,,21
18767,75,70,69,59,6,36,0,,16
18768,74,74,70,54,5,36,0,,20
18769,74,74,64,61,5,36,0,,13
18770,69,69,68,68,0,36,0,,1
18771,75,71,68,59,6,36,0,,16
18772,69,69,69,67,0,36,0,,2
18773,72,72,71,58,3,36,0,,14
18774,70,69,68,67,1,36,0,,3
18775,73,71,71,58,4,36,0,,15
18776,76,72,70,54,7,36,0,,22
18777,73,72,70,58,4,36,0,,15
18778,70,69,69,66,1,36,0,,4
18779,75,72,67,59,6,36,0,,16
18780,70,70,68,66,1,36,0,,4
18781,74,71,70,58,5,36,0,,16
18782,71,69,68,66,2,36,0,,5
18783,73,73,69,58,4,36,0,,15
18784,76,76,64,56,7,36,0,,20
18785,74,72,69,58,5,36,0,,16
18786,70,70,69,65,1,36,0,,5
18787,76,71,67,59,7,36,0,,17
18788,71,69,69,65,2,36,0,,6
18789,74,74,66,59,5,36,0,,15
18790,71,70,68,65,2,36,0,,6
18791,75,71,69,58,6,36,0,,17
18792,76,74,68,54,7,36,0,,22
18793,74,73,68,58,5,36,0,,16
18794,71,71,66,66,2,36,0,,5
18795,76,73,63,61,7,36,0,,15
18796,70,70,70,64,1,36,0,,6
18797,75,72,68,58,6,36,0,,17
18798,71,70,69,64,2,36,0,,7
18799,77,70,67,59,8,36,0,,18
18800,78,70,70,54,9,36,0,,24
18801,72,72,72,57,3,36,0,,15
18802,71,71,68,64,2,36,0,,7
18803,73,72,71,57,4,36,0,,16
18804,72,70,68,64,3,36,0,,8
18805,74,74,67,58,5,36,0,,16
18806,72,71,66,65,3,36,0,,7
18807,73,73,70,57,4,36,0,,16
18808,78,72,68,54,9,36,0,,24
18809,74,72,70,57,5,36,0,,17
18810,71,70,70,63,2,36,0,,8
18811,75,75,75,44,6,36,0,,31
18812,71,71,69,63,2,36,0,,8
18813,76,72,67,58,7,36,0,,18
18814,72,70,69,63,3,36,0,,9
18815,74,73,69,57,5,36,0,,17
18816,80,72,64,56,11,36,0,,24
18817,76,74,62,61,7,36,0,,15
18818,72,71,68,63,3,36,0,,9
18819,75,72,69,57,6,36,0,,18
18820,72,72,66,64,3,36,0,,8
18821,75,74,66,58,6,36,0,,17
18822,73,70,68,63,4,36,0,,10
18823,77,71,67,58,8,36,0,,19
18824,76,76,66,54,7,36,0,,22
18825,74,74,68,57,5,36,0,,17
18826,71,71,70,62,2,36,0,,9
18827,75,73,68,57,6,36,0,,18
18828,72,70,70,62,3,36,0,,10
18829,74,74,74,49,5,36,0,,25
18830,72,71,69,62,3,36,0,,10
18831,75,74,73,49,6,36,0,,26
18832,78,74,66,54,9,36,0,,24
18833,73,72,72,56,4,36,0,,17
18834,73,70,69,62,4,36,0,,11
18835,73,73,71,56,4,36,0,,17
18836,72,72,68,62,3,36,0,,10
18837,74,72,71,56,5,36,0,,18
18838,73,71,68,62,4,36,0,,11
18839,75,74,67,57,6,36,0,,18
18840,74,74,72,52,5,36,0,,22
18841,74,73,70,56,5,36,0,,18
18842,74,69,69,62,5,36,0,,12
18843,75,71,71,56,6,36,0,,19
18844,71,71,71,61,2,36,0,,10
18845,75,72,70,56,6,36,0,,19
18846,72,71,70,61,3,36,0,,11
18847,77,73,65,58,8,36,0,,19
18848,76,72,72,52,7,36,0,,24
18849,74,74,69,56,5,36,0,,18
18850,72,72,69,61,3,36,0,,11
18851,75,73,69,56,6,36,0,,19
18852,73,71,69,61,4,36,0,,12
18853,76,71,70,56,7,36,0,,20
18854,74,72,65,63,5,36,0,,11
18855,75,75,66,57,6,36,0,,18
18856,76,74,70,52,7,36,0,,24
18857,76,72,69,56,7,36,0,,20
18858,73,72,68,61,4,36,0,,12
18859,77,77,76,35,8,36,0,,42
18860,74,72,66,62,5,36,0,,12
18861,75,74,68,56,6,36,0,,19
18862,74,71,68,61,5,36,0,,13
18863,77,73,66,57,8,36,0,,20
18864,82,74,70,42,13,36,0,,40
18865,76,73,68,56,7,36,0,,20
18866,72,71,71,60,3,36,0,,12
18867,73,73,72,55,4,36,0,,18
18868,72,72,70,60,3,36,0,,12
18869,74,72,72,55,5,36,0,,19
18870,73,71,70,60,4,36,0,,13
18871,74,73,71,55,5,36,0,,19
18872,78,72,70,52,9,36,0,,26
18873,76,76,61,60,7,36,0,,16
18874,73,72,69,60,4,36,0,,13
18875,75,72,71,55,6,36,0,,20
18876,74,70,70,60,5,36,0,,14
18877,74,74,70,55,5,36,0,,19
18878,74,71,69,60,5,36,0,,14
18879,75,73,70,55,6,36,0,,20
18880,76,76,68,52,7,36,0,,24
18881,75,74,74,48,6,36,0,,27
18882,73,73,68,60,4,36,0,,13
18883,75,75,73,48,6,36,0,,27
18884,74,72,68,60,5,36,0,,14
18885,76,72,70,55,7,36,0,,21
18886,75,70,69,60,6,36,0,,15
18887,75,74,69,55,6,36,0,,20
18888,78,74,68,52,9,36,0,,26
18889,76,75,72,48,7,36,0,,28
18890,72,72,71,59,3,36,0,,13
18891,76,73,69,55,7,36,0,,21
18892,73,71,71,59,4,36,0,,14
18893,76,75,66,56,7,36,0,,20
18894,73,72,70,59,4,36,0,,14
18895,77,71,70,55,8,36,0,,22
18896,78,78,58,58,9,36,0,,20
18897,76,76,64,57,7,36,0,,19
18898,74,71,70,59,5,36,0,,15
18899,75,75,68,55,6,36,0,,20
18900,73,73,69,59,4,36,0,,14
18901,76,74,68,55,7,36,0,,21
18902,74,72,69,59,5,36,0,,15
18903,73,73,73,54,4,36,0,,19
18904,78,78,60,56,9,36,0,,22
18905,74,73,72,54,5,36,0,,20
18906,75,70,70,59,6,36,0,,16
18907,69,69,69,68,0,36,0,,1
18908,74,74,66,60,5,36,0,,14
18909,70,69,68,68,1,36,0,,2
18910,74,73,68,59,5,36,0,,15
18911,70,69,69,67,1,36,0,,3
18912,80,72,68,52,11,36,0,,28
18913,70,70,68,67,1,36,0,,3
18914,75,72,68,59,6,36,0,,16
18915,71,69,68,67,2,36,0,,4
18916,72,72,72,58,3,36,0,,14
18917,70,70,69,66,1,36,0,,4
18918,73,72,71,58,4,36,0,,15
18919,71,69,69,66,2,36,0,,5
18920,78,76,66,52,9,36,0,,26
18921,71,70,68,66,2,36,0,,5
18922,73,73,70,58,4,36,0,,15
18923,72,69,67,67,3,36,0,,5
18924,74,72,70,58,5,36,0,,16
18925,70,70,70,65,1,36,0,,5
18926,75,74,65,60,6,36,0,,15
18927,71,70,69,65,2,36,0,,6
18928,74,74,74,50,5,36,0,,24
18929,72,70,67,66,3,36,0,,6
18930,74,73,69,58,5,36,0,,16
18931,71,71,68,65,2,36,0,,6
18932,77,69,69,59,8,36,0,,18
18933,72,70,68,65,3,36,0,,7
18934,75,72,69,58,6,36,0,,17
18935,73,69,67,66,4,36,0,,7
18936,76,74,72,50,7,36,0,,26
18937,71,70,70,64,2,36,0,,7
18938,75,74,66,59,6,36,0,,16
18939,71,71,69,64,2,36,0,,7
18940,74,74,68,58,5,36,0,,16
18941,72,70,69,64,3,36,0,,8
18942,75,73,68,58,6,36,0,,17
18943,73,70,67,65,4,36,0,,8
18944,96,80,48,32,27,36,0,,64
18945,72,71,68,64,3,36,0,,8
18946,73,72,72,57,4,36,0,,16
18947,73,69,69,64,4,36,0,,9
18948,73,73,71,57,4,36,0,,16
18949,72,72,66,65,3,36,0,,7
18950,74,72,71,57,5,36,0,,17
18951,71,71,70,63,2,36,0,,8
18952,76,76,70,50,7,36,0,,26
18953,72,70,70,63,3,36,0,,9
18954,74,73,70,57,5,36,0,,17
18955,72,71,69,63,3,36,0,,9
18956,75,71,71,57,6,36,0,,18
18957,74,69,68,64,5,36,0,,10
18958,75,72,70,57,6,36,0,,18
18959,73,70,69,63,4,36,0,,10
18960,78,74,70,50,9,36,0,,28
18961,72,72,68,63,3,36,0,,9
18962,74,74,69,57,5,36,0,,17
18963,73,71,68,63,4,36,0,,10
18964,75,73,69,57,6,36,0,,18
18965,73,72,66,64,4,36,0,,9
18966,76,71,70,57,7,36,0,,19
18967,71,71,71,62,2,36,0,,9
18968,78,78,64,52,9,36,0,,26
18969,72,71,70,62,3,36,0,,10
18970,75,75,66,58,6,36,0,,17
18971,73,72,67,63,4,36,0,,10
18972,76,74,66,58,7,36,0,,18
18973,72,72,69,62,3,36,0,,10
18974,75,74,68,57,6,36,0,,18
18975,73,71,69,62,4,36,0,,11
18976,80,76,64,52,11,36,0,,28
18977,75,70,66,64,6,36,0,,11
18978,73,73,72,56,4,36,0,,17
18979,73,73,65,64,4,36,0,,9
18980,74,72,72,56,5,36,0,,18
18981,73,72,68,62,4,36,0,,11
18982,74,73,71,56,5,36,0,,18
18983,73,73,66,63,4,36,0,,10
18984,78,76,68,50,9,36,0,,28
18985,74,71,68,62,5,36,0,,12
18986,75,72,71,56,6,36,0,,19
18987,72,71,71,61,3,36,0,,11
18988,74,74,70,56,5,36,0,,18
18989,72,72,70,61,3,36,0,,11
18990,75,73,70,56,6,36,0,,19
18991,73,71,70,61,4,36,0,,12
18992,82,78,78,10,13,36,0,,72
18993,74,72,67,62,5,36,0,,12
18994,76,71,71,56,7,36,0,,20
18995,73,72,69,61,4,36,0,,12
18996,76,72,70,56,7,36,0,,20
18997,74,70,70,61,5,36,0,,13
18998,75,74,69,56,6,36,0,,19
18999,74,71,69,61,5,36,0,,13
19000,80,74,68,50,11,36,0,,30
19001,75,72,64,64,6,36,0,,11
19002,76,73,69,56,7,36,0,,20
19003,73,73,68,61,4,36,0,,12
19004,77,75,63,59,8,36,0,,18
19005,74,72,68,61,5,36,0,,13
19006,76,75,66,57,7,36,0,,19
19007,75,70,69,61,6,36,0,,14
19008,80,80,72,32,11,36,0,,48
19009,72,72,71,60,3,36,0,,12
19010,75,75,68,56,6,36,0,,19
19011,73,71,71,60,4,36,0,,13
19012,73,73,73,55,4,36,0,,18
19013,73,72,70,60,4,36,0,,13
19014,74,73,72,55,5,36,0,,19
19015,74,73,67,61,5,36,0,,13
19016,82,76,60,54,13,36,0,,28
19017,74,71,70,60,5,36,0,,14
19018,74,74,71,55,5,36,0,,19
19019,73,73,69,60,4,36,0,,13
19020,75,73,71,55,6,36,0,,20
19021,74,72,69,60,5,36,0,,14
19022,78,71,69,56,9,36,0,,22
19023,75,73,65,62,6,36,0,,13
19024,78,78,66,50,9,36,0,,28
19025,75,70,70,60,6,36,0,,15
19026,75,74,70,55,6,36,0,,20
19027,75,71,69,60,6,36,0,,15
19028,77,75,65,57,8,36,0,,20
19029,74,73,68,60,5,36,0,,14
19030,75,75,74,48,6,36,0,,27
19031,75,73,66,61,6,36,0,,14
19032,76,74,74,48,7,36,0,,28
19033,72,72,72,59,3,36,0,,13
19034,76,75,73,48,7,36,0,,28
19035,73,72,71,59,4,36,0,,14
19036,75,75,69,55,6,36,0,,20
19037,76,70,69,60,7,36,0,,16
19038,76,74,69,55,7,36,0,,21
19039,73,73,70,59,4,36,0,,14
19040,76,76,72,48,7,36,0,,28
19041,74,72,70,59,5,36,0,,15
19042,77,75,72,48,8,36,0,,29
19043,75,73,67,60,6,36,0,,15
19044,69,69,69,69,0,36,0,,0
19045,76,73,64,62,6,36,0,,14
19046,70,69,69,68,0,36,0,,2
19047,74,73,69,59,4,36,0,,15
19048,70,70,68,68,0,36,0,,2
19049,76,72,67,60,6,36,0,,16
19050,70,70,69,67,0,36,0,,3
19051,75,72,69,59,5,36,0,,16
19052,71,69,69,67,1,36,0,,4
19053,76,76,70,51,6,36,0,,25
19054,71,70,68,67,1,36,0,,4
19055,77,75,70,51,7,36,0,,26
19056,70,70,70,66,0,36,0,,4
19057,74,74,68,59,4,36,0,,15
19058,71,70,69,66,1,36,0,,5
19059,75,73,68,59,5,36,0,,16
19060,71,71,67,67,1,36,0,,4
19061,73,72,72,58,3,36,0,,15
19062,71,71,68,66,1,36,0,,5
19063,73,73,71,58,3,36,0,,15
19064,72,70,68,66,2,36,0,,6
19065,74,72,71,58,4,36,0,,16
19066,71,70,70,65,1,36,0,,6
19067,75,75,64,61,5,36,0,,14
19068,71,71,69,65,1,36,0,,6
19069,74,73,70,58,4,36,0,,16
19070,72,70,69,65,2,36,0,,7
19071,75,71,71,58,5,36,0,,17
19072,80,72,72,48,10,36,0,,32
19073,75,72,70,58,5,36,0,,17
19074,72,71,68,65,2,36,0,,7
19075,75,75,65,60,5,36,0,,15
19076,73,69,69,65,3,36,0,,8
19077,74,74,69,58,4,36,0,,16
19078,71,71,70,64,1,36,0,,7
19079,75,73,69,58,5,36,0,,17
19080,72,70,70,64,2,36,0,,8
19081,76,71,70,58,6,36,0,,18
19082,72,71,69,64,2,36,0,,8
19083,77,72,67,59,7,36,0,,18
19084,73,71,67,65,3,36,0,,8
19085,76,72,69,58,6,36,0,,18
19086,73,70,69,64,3,36,0,,9
19087,75,75,66,59,5,36,0,,16
19088,72,72,68,64,2,36,0,,8
19089,75,74,68,58,5,36,0,,17
19090,73,71,68,64,3,36,0,,9
19091,73,73,72,57,3,36,0,,16
19092,71,71,71,63,1,36,0,,8
19093,74,72,72,57,4,36,0,,17
19094,72,71,70,63,2,36,0,,9
19095,74,73,71,57,4,36,0,,17
19096,74,70,68,64,4,36,0,,10
19097,76,75,64,60,6,36,0,,16
19098,72,72,69,63,2,36,0,,9
19099,75,72,71,57,5,36,0,,18
19100,73,71,69,63,3,36,0,,10
19101,74,74,70,57,4,36,0,,17
19102,74,71,67,64,4,36,0,,10
19103,75,73,70,57,5,36,0,,18
19104,80,76,68,48,10,36,0,,32
19105,76,74,67,58,6,36,0,,18
19106,73,72,68,63,3,36,0,,10
19107,76,71,71,57,6,36,0,,19
19108,73,73,65,65,3,36,0,,8
19109,76,72,70,57,6,36,0,,19
19110,72,71,71,62,2,36,0,,10
19111,75,74,69,57,5,36,0,,18
19112,72,72,70,62,2,36,0,,10
19113,76,76,75,44,6,36,0,,32
19114,73,71,70,62,3,36,0,,11
19115,76,73,69,57,6,36,0,,19
19116,73,73,67,63,3,36,0,,10
19117,76,76,62,61,6,36,0,,15
19118,73,72,69,62,3,36,0,,11
19119,77,71,70,57,7,36,0,,20
